"lat_dec","lon_dec","hour_dec","boatspeed_mph","turbidity_ntu","sp_cond_ms_cm","pH","wtemp_c","B3","B4","ndti","ndti_flag","class"
33.68295,-98.42468,10.47565,5.6,92.01317,667.919,8.37,29.77,1210,1486,0.1023739,0,"water"
33.68301,-98.4246,10.47655,5.7,94.06984,667.7606,8.37,29.76508,1214,1488,0.1014064,0,"water"
33.68306,-98.42451,10.47747,6,91.2645,667.3848,8.37,29.75122,1228,1498,0.09904622,0,"water"
33.68311,-98.42442,10.47831,6.1,91.23586,667.5029,8.37,29.76,1228,1500,0.09970674,0,"water"
33.68316,-98.42433,10.47916,6.101929,90.10836,667.5167,8.37,29.75183,1244,1494,0.09130752,0,"water"
33.68321,-98.42424,10.48005,6.119028,89.3247,667.327,8.37,29.76563,1238,1486,0.09104258,0,"water"
33.68326,-98.42415,10.48091,6.226193,88.54567,667.5254,8.37,29.77139,1244,1500,0.09329446,0,"water"
33.68331,-98.42406,10.48181,6.3,90.7109,667.293,8.384468,29.78842,1230,1496,0.09757887,0,"water"
33.68336,-98.42397,10.48269,6.230205,90.17258,667.2352,8.382517,29.81066,1212,1510,0.1094783,0,"water"
33.68341,-98.42388,10.48352,6.2,92.26271,667.0536,8.38,29.82622,1244,1506,0.09527273,0,"water"
33.68346,-98.42379,10.48444,6.597182,91.62011,666.6514,8.38,29.83338,1244,1506,0.09527273,0,"water"
33.68351,-98.4237,10.48525,6.9,90.64753,666.121,8.38,29.82,1234,1494,0.09530792,0,"water"
33.68356,-98.42361,10.4861,6.8,92.8111,665.4773,8.38,29.79681,1230,1486,0.09425626,0,"water"
33.68361,-98.42352,10.48691,6.7,90.04522,664.7252,8.38,29.77966,1226,1476,0.09252406,0,"water"
33.68365,-98.42343,10.48771,6.8,91.22224,663.6007,8.38,29.75681,1236,1468,0.08579882,0,"water"
33.6837,-98.42333,10.48851,6.9,89.17389,662.508,8.38,29.73577,1224,1476,0.09333333,0,"water"
33.68374,-98.42324,10.48931,6.9,89.48005,661.5666,8.38,29.69466,1224,1476,0.09333333,0,"water"
33.68379,-98.42315,10.49008,6.872512,87.18468,661.4075,8.38,29.68817,1226,1486,0.09587021,0,"water"
33.68383,-98.42306,10.4909,6.8,87.69877,661.5614,8.38,29.6477,1216,1480,0.09792285,0,"water"
33.68388,-98.42297,10.49169,6.9,85.92319,662.4393,8.38,29.62847,1232,1510,0.1013858,0,"water"
33.68393,-98.42287,10.49247,6.9,89.82506,663.3612,8.38,29.62864,1208,1474,0.09917972,0,"water"
33.68398,-98.42278,10.4933,6.8,90.6277,664.4659,8.38,29.63103,1204,1488,0.1054978,0,"water"
33.68402,-98.42269,10.49408,7.470461,90.85348,665.1633,8.38,29.61765,1214,1490,0.102071,0,"water"
33.68407,-98.4226,10.49482,7.4,93.16982,665.9818,8.38,29.60882,1214,1490,0.102071,0,"water"
33.68411,-98.4225,10.49555,7.301528,92.64822,666.431,8.38,29.61167,1220,1470,0.0929368,0,"water"
33.68415,-98.4224,10.49627,7.2,91.55424,666.8127,8.38,29.59949,1222,1480,0.09548483,0,"water"
33.68419,-98.42231,10.49703,7.230013,89.78668,667.15,8.38,29.61,1218,1468,0.0930752,1,"neighbors"
33.68422,-98.42221,10.49774,7.3,90.2828,667.6891,8.38,29.61,1226,1504,0.1018315,1,"neighbors"
33.68425,-98.4221,10.49851,7.3,90.78585,667.6941,8.38,29.62589,1248,1506,0.09368192,1,"neighbors"
33.68427,-98.422,10.49923,7.15798,90.40996,667.921,8.38,29.63737,1288,1638,0.1196172,1,"neighbors"
33.68428,-98.42189,10.49999,7.1,92.73827,668.0006,8.38,29.6581,1506,1912,0.1187829,1,"clouds"
33.68428,-98.42178,10.50074,7.2,93.41626,667.9553,8.38,29.65886,1378,1760,0.1217336,1,"clouds"
33.68429,-98.42168,10.50148,7.265597,93.58227,668.0161,8.38,29.66782,1368,1732,0.1174194,1,"clouds"
33.68429,-98.42157,10.50223,7.046503,91.85844,668.1014,8.38,29.66833,1370,1668,0.09809085,1,"clouds"
33.68429,-98.42146,10.50308,4.828934,93.28832,668,8.38,29.68365,1328,1556,0.07905687,1,"neighbors"
33.68428,-98.42135,10.50414,5.5,90.33715,668,8.38,29.6889,1248,1504,0.09302326,1,"neighbors"
33.68427,-98.42125,10.50513,5.929919,90.59732,668,8.376168,29.6937,1212,1476,0.09821429,1,"neighbors"
33.68427,-98.42114,10.50602,6.5,89.3126,667.7774,8.360058,29.69268,1220,1470,0.0929368,1,"neighbors"
33.68426,-98.42103,10.50686,6.4,86.88217,667.6773,8.37,29.71227,1224,1460,0.08792846,0,"water"
33.68425,-98.42092,10.50769,6.3,85.54447,667.5833,8.37,29.7,1210,1462,0.09431138,0,"water"
33.68424,-98.42082,10.50853,6.3,84.00749,666.9692,8.386661,29.72238,1224,1466,0.08996283,0,"water"
33.68423,-98.42071,10.50934,6.3,81.39582,666.5348,8.383009,29.71,1204,1468,0.0988024,0,"water"
33.68423,-98.4206,10.51018,6.4637,78.94496,666.3363,8.38,29.73212,1208,1476,0.09985097,0,"water"
33.68422,-98.4205,10.51105,6.5,78.56082,666.087,8.38,29.72647,1222,1468,0.09144981,0,"water"
33.68422,-98.42038,10.51184,6.437332,76.94454,665.9393,8.385222,29.7402,1236,1460,0.08308605,0,"water"
33.68421,-98.42028,10.51268,6.4,75.71784,665.7567,8.400085,29.75216,1230,1466,0.08753709,0,"water"
33.68421,-98.42017,10.51354,6.4,75.37731,665.5505,8.39,29.76247,1230,1462,0.08618128,0,"water"
33.6842,-98.42006,10.51436,5.777538,75.91138,665.4116,8.406402,29.75576,1208,1462,0.09513109,0,"water"
33.6842,-98.41996,10.51538,4.489251,74.94022,665.3852,8.4,29.76525,1226,1470,0.09050445,0,"water"
33.6842,-98.41985,10.51677,3.361354,73.71317,665.714,8.4,29.76,1248,1470,0.0816777,0,"water"
33.6842,-98.41974,10.51854,3.547367,73.72799,666.1824,8.412193,29.77219,1232,1472,0.0887574,0,"water"
33.6842,-98.41963,10.51988,5.268321,74.14041,666.5374,8.41,29.78833,1240,1452,0.07875186,0,"water"
33.68421,-98.41953,10.52084,4.994171,75.52874,666.6843,8.41,29.79833,1242,1440,0.0738255,0,"water"
33.68421,-98.41942,10.52196,4.893114,74.74036,666.6833,8.41,29.80776,1224,1438,0.08039068,0,"water"
33.68421,-98.41931,10.52305,4.501195,76.04243,666.551,8.41,29.8,1208,1452,0.09172932,0,"water"
33.68421,-98.4192,10.5243,4.6,75.56369,666.8156,8.41,29.81442,1208,1460,0.09445277,0,"water"
33.68421,-98.4191,10.52557,4.6,75.86693,666.5223,8.41,29.81,1228,1458,0.08562919,0,"water"
33.6842,-98.41899,10.52674,4.7,76.61616,666.6,8.41,29.79878,1206,1448,0.09118312,0,"water"
33.68419,-98.41888,10.52785,4.9,77.30009,666.3803,8.398495,29.79774,1206,1444,0.08981132,0,"water"
33.68419,-98.41877,10.529,5.2,77.96934,666.5,8.4,29.785,1208,1422,0.08136882,0,"water"
33.68419,-98.41866,10.53005,5.3,76.70437,666.5,8.4,29.77953,1194,1442,0.09408194,0,"water"
33.68417,-98.41856,10.53112,4.394084,76.99621,666.5025,8.4,29.78,1144,1406,0.1027451,0,"water"
33.68415,-98.41845,10.53232,3.6,77.5563,666.6526,8.4,29.78,1118,1352,0.09473684,0,"water"
33.68413,-98.41835,10.53382,3.796103,76.64929,666.6617,8.4,29.78,1004,1220,0.0971223,0,"water"
33.68412,-98.41824,10.53512,4.985842,76.66123,666.5666,8.4,29.75857,874,1026,0.08,1,"neighbors"
33.68411,-98.41813,10.53616,5.217074,76.20647,666.7032,8.4,29.75968,818,915,0.0559723,1,"neighbors"
33.6841,-98.41803,10.53723,5.4,78.41714,666.7,8.4,29.73986,787,888,0.06029851,1,"neighbors"
33.68408,-98.41792,10.53822,5.5,78.62041,666.7,8.4,29.7346,697,763,0.04520548,1,"neighbors"
33.68407,-98.41782,10.5392,5.4,79.20833,666.7,8.4,29.739,619,660,0.03205629,1,"shadows2"
33.68405,-98.41771,10.54011,6.160096,77.9937,666.9133,8.4,29.71867,566,608,0.03577513,1,"shadows2"
33.68404,-98.41761,10.54115,4.7,76.66181,666.9009,8.4,29.71991,589,602,0.0109152,1,"shadows2"
33.68403,-98.4175,10.54225,4.55899,76.54232,666.9085,8.4,29.72,669,678,0.006681514,1,"neighbors"
33.68401,-98.41739,10.54339,4.241144,77.72445,667.0662,8.4,29.72171,756,838,0.05144291,1,"neighbors"
33.684,-98.41729,10.54457,5.631803,80.32319,667,8.4,29.73447,886,1000,0.06044539,1,"neighbors"
33.68399,-98.41718,10.54555,6.295967,81.30291,667.2326,8.4,29.73816,908,1042,0.06871795,1,"neighbors"
33.68397,-98.41707,10.54638,6.3,81.55659,666.9044,8.4,29.74852,1058,1200,0.06288751,0,"water"
33.68395,-98.41697,10.54722,6.300854,80.90341,666.748,8.4,29.74,1088,1246,0.06769494,0,"water"
33.68393,-98.41686,10.548,6.4,80.86943,666.1441,8.4,29.74,1102,1278,0.07394958,0,"water"
33.68392,-98.41675,10.54898,6.5,78.86678,665.2833,8.4,29.72796,1108,1302,0.08049793,0,"water"
33.68391,-98.41665,10.54965,6.5,77.20548,664.5145,8.4,29.71425,1122,1302,0.07425743,0,"water"
33.6839,-98.41654,10.55048,6.428552,76.30011,663.8095,8.4,29.70428,1134,1290,0.06435644,0,"water"
33.68388,-98.41644,10.55134,7.065549,75.88419,663.3345,8.4,29.70081,1134,1314,0.07352941,0,"water"
33.68388,-98.41633,10.55207,7.05298,74.91469,663.0608,8.4,29.68843,1138,1296,0.06491372,0,"water"
33.68387,-98.41622,10.55281,7,73.15,662.9244,8.4,29.7,1134,1300,0.06820049,0,"water"
33.68386,-98.41611,10.5536,6.9,70.16697,663.3267,8.4,29.7,1152,1314,0.06569343,0,"water"
33.68385,-98.416,10.55435,7,68.70072,663.2284,8.41589,29.7,1134,1324,0.07729862,0,"water"
33.68384,-98.4159,10.55515,7.564092,66.81944,663.711,8.413775,29.70456,1134,1324,0.07729862,0,"water"
33.68384,-98.41579,10.55586,7.59048,64.72652,663.9143,8.41,29.72285,1148,1294,0.05978706,0,"water"
33.68383,-98.41568,10.55659,7.4,66.30556,664.6359,8.426591,29.71,1148,1294,0.05978706,0,"water"
33.68383,-98.41558,10.55738,7.357158,66.92484,665.2096,8.42357,29.6881,1152,1306,0.06265256,0,"water"
33.68383,-98.41546,10.55811,7.418535,70.04437,665.8371,8.42,29.7,1142,1302,0.06546645,0,"water"
33.68383,-98.41536,10.55884,7.581458,70.5724,666.3629,8.42,29.7,1142,1276,0.0554177,0,"water"
33.68383,-98.41525,10.55951,8.444486,71.54169,666.9426,8.42,29.7,1142,1276,0.0554177,0,"water"
33.68384,-98.41514,10.56017,8.7,72.0609,667.0981,8.42,29.70523,1158,1290,0.05392157,0,"water"
33.68384,-98.41504,10.5608,8.7,72.14587,667.2535,8.42,29.73044,1136,1268,0.05490849,0,"water"
33.68384,-98.41492,10.56142,8.687415,73.67619,667.0875,8.42,29.74251,1130,1238,0.04560811,0,"water"
33.68385,-98.41482,10.56204,8.565706,72.6672,667.1662,8.42,29.74162,1130,1238,0.04560811,0,"water"
33.68385,-98.41471,10.56269,8.432546,72.33489,667.0271,8.42,29.73,1124,1222,0.04177323,0,"water"
33.68386,-98.4146,10.56333,8.4,73.42115,666.9185,8.42,29.73,1134,1214,0.03407155,0,"water"
33.68387,-98.4145,10.56398,8.4,74.64471,666.7554,8.398877,29.73,1134,1214,0.03407155,0,"water"
33.68389,-98.41439,10.56463,8.468509,74.93805,666.5139,8.407376,29.73,1110,1204,0.0406223,0,"water"
33.6839,-98.41428,10.56531,8.5,74.0058,666.4047,8.41,29.70966,1122,1206,0.03608247,0,"water"
33.68392,-98.41418,10.56593,8.533494,75.16609,665.7937,8.41,29.71167,1128,1202,0.03175966,0,"water"
33.68395,-98.41407,10.56654,8.6,75.30761,664.7313,8.41,29.69824,1140,1192,0.02229846,0,"water"
33.68397,-98.41397,10.56721,8.596461,74.52402,663.9624,8.41,29.69012,1122,1190,0.02941176,0,"water"
33.68399,-98.41387,10.56785,8.5,72.62144,662.6271,8.41,29.69167,1118,1194,0.03287197,0,"water"
33.68402,-98.41376,10.56849,8.5,69.67043,661.2211,8.41,29.67816,1112,1186,0.03220191,0,"water"
33.68404,-98.41366,10.56911,8.5,68.59847,659.4183,8.41,29.70605,1130,1176,0.01994796,0,"water"
33.68407,-98.41356,10.56974,8.5,65.15302,658.2048,8.41,29.70833,1132,1152,0.008756567,0,"water"
33.6841,-98.41346,10.57038,8.464712,62.27435,656.9039,8.41,29.72412,1128,1162,0.01484716,0,"water"
33.68413,-98.41336,10.571,8.4,60.43979,655.8447,8.425448,29.74037,1128,1122,-0.002666667,0,"water"
33.68417,-98.41326,10.57165,8.4,58.18414,655.2949,8.42855,29.74355,1122,1110,-0.005376344,0,"water"
33.68421,-98.41316,10.57227,8.417228,58.10539,655.0282,8.440574,29.75057,1106,1108,0.0009033424,0,"water"
33.68425,-98.41306,10.57289,8.5,56.895,655.1,8.438333,29.74833,1110,1136,0.01157614,0,"water"
33.68429,-98.41297,10.57354,8.574588,54.96187,654.9794,8.452486,29.76248,1108,1110,0.0009017133,0,"water"
33.68434,-98.41287,10.57415,8.505973,54.79886,654.6296,8.459801,29.75833,1114,1124,0.004468275,0,"water"
33.68438,-98.41278,10.57483,7.403985,52.94274,653.3313,8.458333,29.77134,1114,1124,0.004468275,0,"water"
33.68442,-98.41269,10.57567,5.323095,51.83486,652.035,8.474679,29.76336,1122,1134,0.005319149,0,"water"
33.68447,-98.41259,10.57654,7.094278,49.09596,650.6504,8.48069,29.78069,1128,1116,-0.005347594,0,"water"
33.68449,-98.41249,10.57736,5.803817,49.06401,649.5439,8.491603,29.78394,1122,1116,-0.002680965,0,"water"
33.68452,-98.41238,10.57831,5.95117,45.99786,649.1683,8.503007,29.78833,1114,1118,0.001792115,0,"water"
33.68454,-98.41228,10.5792,6.4,44.4391,649.1609,8.499691,29.81872,1118,1108,-0.004492363,0,"water"
33.68456,-98.41217,10.58006,6.822718,44.81083,648.8864,8.508333,29.82409,1116,1102,-0.006311993,0,"water"
33.6846,-98.41208,10.58088,6.9,43.75794,648.8416,8.522506,29.8325,1112,1116,0.001795332,0,"water"
33.68464,-98.41198,10.5816,7.131752,43.70428,648.8553,8.527346,29.82,1102,1108,0.002714932,0,"water"
33.68467,-98.41188,10.5823,8.053842,44.21981,649.2314,8.52609,29.80853,1110,1098,-0.005434783,0,"water"
33.68472,-98.41178,10.58299,8.2,44.20583,649.5807,8.52,29.79413,1112,1114,0.0008984726,0,"water"
33.68476,-98.41169,10.58374,8.053882,43.91214,650.1217,8.541537,29.77141,1112,1114,0.0008984726,0,"water"
33.6848,-98.41159,10.58436,7.929702,43.53777,651.0397,8.532475,29.75198,1110,1116,0.002695418,0,"water"
33.68484,-98.4115,10.58504,7.8,44.97447,652.0485,8.53,29.73559,1108,1116,0.003597122,0,"water"
33.68489,-98.41141,10.58571,8.469248,45.92177,652.8162,8.53,29.72979,1128,1136,0.003533569,0,"water"
33.68494,-98.41132,10.58638,8.8,47.00876,654.1051,8.53,29.7185,1128,1130,0.0008857396,0,"water"
33.68499,-98.41123,10.58697,9,49.12843,654.7837,8.53,29.70765,1144,1132,-0.005272408,0,"water"
33.68504,-98.41114,10.58757,9.1,50.55542,655.104,8.53,29.70587,1112,1136,0.01067616,0,"water"
33.6851,-98.41105,10.58814,9.1,51.00585,655.0752,8.53,29.69901,1112,1136,0.01067616,0,"water"
33.68514,-98.41096,10.58873,9.1,50.83174,654.6581,8.53,29.70511,1130,1146,0.007029877,0,"water"
33.6852,-98.41087,10.58931,9.047773,50.83473,653.9274,8.53,29.71,1140,1136,-0.001757469,0,"water"
33.68525,-98.41078,10.58991,9,50.55915,653.1994,8.53,29.71,1136,1146,0.004382121,0,"water"
33.68531,-98.41071,10.59056,9,49.72939,651.9976,8.53,29.73002,1122,1154,0.01405975,0,"water"
33.68537,-98.41062,10.59116,8.9,47.76767,651.128,8.51965,29.73725,1124,1122,-0.000890472,0,"water"
33.68542,-98.41054,10.59175,8.9,47.63755,650.3152,8.508189,29.74435,1112,1126,0.006255585,0,"water"
33.68548,-98.41045,10.59231,8.932544,46.90621,649.6353,8.52,29.76321,1112,1114,0.0008984726,0,"water"
33.68553,-98.41036,10.5929,9,45.34598,649.1226,8.52,29.7829,1106,1120,0.006289308,0,"water"
33.68559,-98.41028,10.59348,9.257599,44.68968,648.5454,8.534344,29.81111,1108,1120,0.005385996,0,"water"
33.68564,-98.4102,10.59406,10.2459,44.01382,647.9668,8.540259,29.83615,1138,1108,-0.01335708,0,"water"
33.6857,-98.41012,10.59458,11.09991,44.55739,647.6084,8.53,29.855,1112,1130,0.008028546,0,"water"
33.68576,-98.41004,10.59508,11.61443,44.48641,647.1832,8.53,29.87286,1116,1122,0.002680965,0,"water"
33.68582,-98.40995,10.59556,12.10255,43.05075,646.6633,8.53,29.89002,1114,1112,-0.0008984726,0,"water"
33.68588,-98.40987,10.59602,12.49807,42.38892,646.279,8.535502,29.89057,1112,1124,0.005366726,0,"water"
33.68593,-98.40979,10.59646,12.94774,42.79219,645.8998,8.550796,29.88913,1114,1132,0.008014248,0,"water"
33.68599,-98.4097,10.59686,13.30834,42.75773,645.4482,8.549861,29.8963,1130,1108,-0.009830206,0,"water"
33.68606,-98.40962,10.59726,13.82702,41.94893,645.1743,8.54,29.90257,1122,1122,0,0,"water"
33.68611,-98.40955,10.59766,14.17029,41.24966,645.0505,8.54,29.90549,1136,1124,-0.005309735,0,"water"
33.68617,-98.40946,10.59803,14.66513,40.82065,644.8174,8.54,29.89877,1116,1116,0,0,"water"
33.68623,-98.40938,10.59838,15.04622,40.28959,644.6833,8.541284,29.90013,1120,1102,-0.00810081,0,"water"
33.68629,-98.4093,10.59871,15.40466,39.5787,644.724,8.552403,29.91116,1114,1108,-0.00270027,0,"water"
33.68635,-98.40921,10.59903,15.80826,39.42954,644.8521,8.561735,29.91507,1140,1112,-0.01243339,0,"water"
33.6864,-98.40913,10.59936,16.20772,39.87313,644.9116,8.559871,29.91898,1116,1118,0.0008952551,0,"water"
33.68646,-98.40905,10.59968,16.55203,40.30757,645.0287,8.551332,29.9228,1102,1112,0.004516712,0,"water"
33.68653,-98.40897,10.6,16.90144,40.23675,645.3015,8.55,29.91833,1130,1102,-0.0125448,0,"water"
33.68659,-98.40889,10.60031,17.2224,39.90011,645.6372,8.55,29.91964,1130,1116,-0.006233304,0,"water"
33.68665,-98.40882,10.60062,17.46417,39.86908,645.8392,8.551782,29.93071,1124,1106,-0.008071749,0,"water"
33.68672,-98.40874,10.60092,17.76031,40.172,646.0738,8.561851,29.93182,1102,1118,0.007207207,0,"water"
33.68677,-98.40866,10.60122,17.98175,40.62124,646.3855,8.571362,29.92493,1122,1104,-0.008086253,0,"water"
33.68684,-98.40858,10.60153,18.20265,40.97173,646.6189,8.570767,29.92428,1130,1112,-0.008028546,0,"water"
33.68691,-98.40851,10.60183,18.41932,41.27365,646.7497,8.563362,29.93529,1134,1114,-0.008896797,0,"water"
33.68698,-98.40844,10.60213,18.56657,41.5653,646.8166,8.56,29.94222,1124,1102,-0.009883199,0,"water"
33.68704,-98.40837,10.60242,18.74377,41.87331,646.8692,8.56,29.93974,1130,1120,-0.004444444,0,"water"
33.68711,-98.4083,10.60271,18.95296,42.16395,646.8961,8.56,29.93196,1130,1108,-0.009830206,0,"water"
33.68718,-98.40822,10.603,19.08107,42.3172,646.9811,8.56,29.93,1130,1108,-0.009830206,0,"water"
33.68724,-98.40815,10.60329,19.26655,42.4119,647.0139,8.56,29.93,1134,1118,-0.007104796,0,"water"
33.68731,-98.40808,10.60357,19.3,42.56825,646.8609,8.56,29.93708,1102,1132,0.01342883,0,"water"
33.68738,-98.40801,10.60385,19.55266,42.773,646.6228,8.56,29.94816,1114,1132,0.008014248,0,"water"
33.68745,-98.40794,10.60412,19.6,42.9562,646.4864,8.56,29.95277,1134,1130,-0.001766784,0,"water"
33.68752,-98.40787,10.6044,19.6,43.26235,646.5085,8.56,29.94915,1130,1140,0.004405286,0,"water"
33.68759,-98.40781,10.60468,19.6,43.73695,646.5167,8.56,29.93428,1128,1144,0.007042254,0,"water"
33.68766,-98.40774,10.60496,19.68514,44.16974,646.4173,8.56,29.92173,1130,1146,0.007029877,0,"water"
33.68773,-98.40767,10.60523,19.7,44.20571,646.3727,8.56,29.91727,1138,1148,0.004374453,0,"water"
33.6878,-98.40761,10.6055,19.7,43.8512,646.3406,8.56,29.92057,1134,1140,0.002638522,0,"water"
33.68787,-98.40754,10.60577,19.7756,43.47865,646.3081,8.56,29.92167,1128,1158,0.01312336,0,"water"
33.68794,-98.40747,10.60604,19.8,43.25377,646.2748,8.56,29.91284,1116,1158,0.01846966,0,"water"
33.68801,-98.40741,10.60632,19.8,43.25666,646.3045,8.56,29.90748,1124,1156,0.01403509,0,"water"
33.68809,-98.40735,10.60659,19.8,43.33335,646.3167,8.56,29.9042,1116,1164,0.02105263,0,"water"
33.68816,-98.40728,10.60687,19.87326,43.35256,646.2312,8.56,29.90089,1136,1170,0.01474415,0,"water"
33.68823,-98.40722,10.60714,19.97166,43.31106,646.1761,8.56,29.89761,1122,1162,0.01751313,0,"water"
33.68831,-98.40715,10.60742,20,43.11178,646.2015,8.56,29.89435,1124,1162,0.01662292,0,"water"
33.68838,-98.40708,10.60768,20.06559,42.90705,646.2167,8.56,29.89115,1142,1178,0.01551724,0,"water"
33.68845,-98.40702,10.60795,20.1,42.82395,646.0917,8.56,29.88792,1148,1158,0.004336513,0,"water"
33.68852,-98.40696,10.60822,20.1,42.75995,645.8757,8.554964,29.88969,1110,1174,0.02802102,0,"water"
33.68859,-98.40689,10.60849,20.15729,42.59706,645.726,8.544983,29.89167,1134,1162,0.01219512,0,"water"
33.68866,-98.40682,10.60876,20.2,42.33874,645.6922,8.53822,29.88544,1134,1164,0.01305483,0,"water"
33.68873,-98.40676,10.60903,20.2,42.23999,645.7082,8.539119,29.87837,1134,1158,0.0104712,0,"water"
33.68881,-98.40669,10.60929,20.2,42.43435,645.7773,8.545458,29.87894,1112,1166,0.023705,0,"water"
33.68888,-98.40663,10.60956,20.15709,42.78283,645.9215,8.55,29.88524,1112,1166,0.023705,0,"water"
33.68895,-98.40657,10.60984,20.1,43.09561,646.1326,8.55,29.89,1132,1164,0.01393728,0,"water"
33.68903,-98.40651,10.61011,20.13944,43.27359,646.438,8.55,29.89,1118,1158,0.01757469,0,"water"
33.6891,-98.40644,10.61038,20.2,43.34586,646.7931,8.55,29.89,1128,1160,0.01398601,0,"water"
33.68917,-98.40638,10.61065,20.2,43.30151,647.2219,8.55,29.89,1128,1158,0.01312336,0,"water"
33.68924,-98.40632,10.61092,20.16896,43.24643,647.7012,8.55,29.89,1136,1158,0.009590235,0,"water"
33.68932,-98.40625,10.61119,20.1,43.31101,648.1171,8.55,29.89,1134,1176,0.01818182,0,"water"
33.6894,-98.4062,10.61145,20.1,43.56586,648.5619,8.55,29.89,1116,1158,0.01846966,0,"water"
33.68947,-98.40614,10.61172,20.07951,43.96891,649.126,8.55,29.89,1124,1158,0.01489921,0,"water"
33.68954,-98.40608,10.612,19.98138,44.24365,649.6555,8.55,29.89155,1136,1158,0.009590235,0,"water"
33.68962,-98.40602,10.61226,19.9,44.65911,650.1824,8.55,29.9001,1140,1144,0.001751313,0,"water"
33.6897,-98.40595,10.61253,19.92083,45.29885,650.5917,8.55,29.91035,1140,1144,0.001751313,0,"water"
33.68976,-98.40589,10.6128,20.1,45.96001,650.9729,8.55,29.913,1132,1148,0.007017544,0,"water"
33.68983,-98.40582,10.61306,20.1,46.11446,651.3055,8.55,29.9081,1130,1148,0.007901668,0,"water"
33.68991,-98.40575,10.61333,20.1,45.6795,651.5018,8.55,29.9,1130,1140,0.004405286,0,"water"
33.68998,-98.40568,10.61359,20.1,45.60469,651.7667,8.55,29.9,1124,1134,0.004428698,0,"water"
33.69005,-98.40562,10.61386,20.19011,45.90186,651.9335,8.55,29.9,1124,1134,0.004428698,0,"water"
33.69012,-98.40555,10.61412,20.2,46.46392,651.9915,8.55,29.9,1118,1140,0.009743136,0,"water"
33.69019,-98.40548,10.61439,20.2,46.83836,651.9868,8.543399,29.9,1122,1132,0.004436557,0,"water"
33.69025,-98.40541,10.61466,20.27662,46.98367,652.0727,8.532728,29.9,1138,1130,-0.003527337,0,"water"
33.69032,-98.40533,10.61493,20.3,47.07481,652.2514,8.527477,29.9,1144,1128,-0.007042254,0,"water"
33.69038,-98.40526,10.61521,20.3,47.21212,652.3879,8.530432,29.89373,1136,1132,-0.001763668,0,"water"
33.69045,-98.40519,10.61548,20.3,47.45285,652.4167,8.53774,29.88316,1128,1124,-0.001776199,0,"water"
33.69052,-98.40512,10.61575,20.23156,47.62529,652.3938,8.54,29.87772,1120,1124,0.001782531,0,"water"
33.69059,-98.40504,10.61601,20.2,47.62114,652.3942,8.54,29.87993,1128,1110,-0.008042895,0,"water"
33.69065,-98.40496,10.61629,20.2,47.39784,652.4629,8.54,29.88167,1128,1116,-0.005347594,0,"water"
33.69071,-98.40489,10.61656,20.2,46.92093,652.5104,8.534817,29.87441,1130,1124,-0.002661934,0,"water"
33.69077,-98.40481,10.61684,20.2,46.49447,652.4558,8.524557,29.86797,1118,1116,-0.0008952551,0,"water"
